,Year,Month,Cost Centre,Account,Account Type,Amount
1562,2020,Feb,CC200,ACC1000002,Revenue,1400.749
1563,2020,Feb,CC200,ACC1000004,Revenue,746.941
1564,2020,Feb,CC200,ACC2000000,Expense,435.468
1565,2020,Feb,CC200,ACC2000001,Expense,906.532
1566,2020,Feb,CC200,ACC2000002,Expense,630.621
1567,2020,Feb,CC200,ACC2000003,Expense,819.369
1568,2020,Feb,CC200,ACC2000005,Expense,54.662
1569,2020,Feb,CC200,ACC3000000,Asset,836.793
1571,2020,Feb,CC200,ACC3000002,Asset,616.004
1572,2020,Feb,CC200,ACC4000001,Liability,802.0
1573,2020,Feb,CC201,ACC1000000,Revenue,1828.472
1574,2020,Feb,CC201,ACC1000001,Revenue,597.616
1575,2020,Feb,CC201,ACC1000002,Revenue,212.858
1576,2020,Feb,CC201,ACC1000004,Revenue,885.005
1577,2020,Feb,CC201,ACC2000000,Expense,1118.433
1578,2020,Feb,CC201,ACC2000001,Expense,241.036
1579,2020,Feb,CC201,ACC2000002,Expense,91.709
1580,2020,Feb,CC201,ACC2000003,Expense,219.14
1581,2020,Feb,CC201,ACC2000005,Expense,1188.893
1582,2020,Feb,CC201,ACC3000000,Asset,-517.752
1584,2020,Feb,CC201,ACC3000002,Asset,898.51
1585,2020,Feb,CC201,ACC4000001,Liability,-804.0
1586,2020,Feb,CC202,ACC1000000,Revenue,1036.569
1587,2020,Feb,CC202,ACC1000001,Revenue,689.239
1588,2020,Feb,CC202,ACC1000002,Revenue,613.302
1589,2020,Feb,CC202,ACC1000004,Revenue,669.899
1590,2020,Feb,CC202,ACC2000000,Expense,678.204
1591,2020,Feb,CC202,ACC2000001,Expense,491.945
1592,2020,Feb,CC202,ACC2000002,Expense,298.432
1593,2020,Feb,CC202,ACC2000003,Expense,293.185
1594,2020,Feb,CC202,ACC2000005,Expense,524.05
1595,2020,Feb,CC202,ACC3000000,Asset,-585.864
1597,2020,Feb,CC202,ACC3000002,Asset,170.319
1598,2020,Feb,CC202,ACC4000001,Liability,-800.0
1599,2020,Feb,CC300,ACC1000000,Revenue,487.509
1600,2020,Feb,CC300,ACC1000001,Revenue,568.47
1601,2020,Feb,CC300,ACC1000002,Revenue,1144.651
1602,2020,Feb,CC300,ACC1000004,Revenue,191.891
1603,2020,Feb,CC300,ACC2000000,Expense,414.783
1604,2020,Feb,CC300,ACC2000001,Expense,840.404
1605,2020,Feb,CC300,ACC2000002,Expense,402.044
1606,2020,Feb,CC300,ACC2000003,Expense,523.5
1607,2020,Feb,CC300,ACC2000005,Expense,306.954
1608,2020,Feb,CC300,ACC3000000,Asset,239.463
1610,2020,Feb,CC300,ACC3000002,Asset,436.957
1611,2020,Feb,CC300,ACC4000001,Liability,1000.0
1612,2020,Feb,CC301,ACC1000000,Revenue,1749.864
1613,2020,Feb,CC301,ACC1000001,Revenue,1117.437
1614,2020,Feb,CC301,ACC1000002,Revenue,884.787
1615,2020,Feb,CC301,ACC1000004,Revenue,453.62
1616,2020,Feb,CC301,ACC2000000,Expense,1208.589
1617,2020,Feb,CC301,ACC2000001,Expense,806.212
1618,2020,Feb,CC301,ACC2000002,Expense,354.5
1619,2020,Feb,CC301,ACC2000003,Expense,536.128
1620,2020,Feb,CC301,ACC2000005,Expense,1079.855
1621,2020,Feb,CC301,ACC3000000,Asset,850.1
1623,2020,Feb,CC301,ACC3000002,Asset,630.66
1624,2020,Feb,CC301,ACC4000001,Liability,2.0
1625,2020,Feb,CC302,ACC1000000,Revenue,707.786
1626,2020,Feb,CC302,ACC1000001,Revenue,453.964
1627,2020,Feb,CC302,ACC1000002,Revenue,244.267
1628,2020,Feb,CC302,ACC1000004,Revenue,947.389
1629,2020,Feb,CC302,ACC2000000,Expense,464.484
1630,2020,Feb,CC302,ACC2000001,Expense,209.23
1631,2020,Feb,CC302,ACC2000002,Expense,168.586
1632,2020,Feb,CC302,ACC2000003,Expense,381.56
1633,2020,Feb,CC302,ACC2000005,Expense,392.765
1634,2020,Feb,CC302,ACC3000000,Asset,-310.6
1636,2020,Feb,CC302,ACC3000002,Asset,152.073
1637,2020,Feb,CC302,ACC4000001,Liability,-1004.0
1638,2020,Mar,CC100,ACC1000000,Revenue,900.441
1639,2020,Mar,CC100,ACC1000001,Revenue,708.482
1640,2020,Mar,CC100,ACC1000002,Revenue,761.764
1641,2020,Mar,CC100,ACC1000004,Revenue,956.79
1642,2020,Mar,CC100,ACC2000000,Expense,571.192
1643,2020,Mar,CC100,ACC2000001,Expense,418.445
1644,2020,Mar,CC100,ACC2000002,Expense,376.71
1645,2020,Mar,CC100,ACC2000003,Expense,363.328
1646,2020,Mar,CC100,ACC2000005,Expense,584.044
1647,2020,Mar,CC100,ACC3000000,Asset,-302.083
1649,2020,Mar,CC100,ACC3000002,Asset,145.582
1650,2020,Mar,CC100,ACC4000001,Liability,-804.0
1651,2020,Mar,CC101,ACC1000000,Revenue,1285.959
1652,2020,Mar,CC101,ACC1000001,Revenue,250.54
1653,2020,Mar,CC101,ACC1000002,Revenue,660.708
1654,2020,Mar,CC101,ACC1000004,Revenue,753.621
1655,2020,Mar,CC101,ACC2000000,Expense,802.028
1656,2020,Mar,CC101,ACC2000001,Expense,416.734
1657,2020,Mar,CC101,ACC2000002,Expense,265.725
1658,2020,Mar,CC101,ACC2000003,Expense,371.247
1659,2020,Mar,CC101,ACC2000005,Expense,663.319
1660,2020,Mar,CC101,ACC3000000,Asset,861.206
1662,2020,Mar,CC101,ACC3000002,Asset,550.912
1663,2020,Mar,CC101,ACC4000001,Liability,806.0
1664,2020,Mar,CC102,ACC1000000,Revenue,644.904
1665,2020,Mar,CC102,ACC1000001,Revenue,700.914
1666,2020,Mar,CC102,ACC1000002,Revenue,575.32
1667,2020,Mar,CC102,ACC1000004,Revenue,484.296
1668,2020,Mar,CC102,ACC2000000,Expense,369.992
1669,2020,Mar,CC102,ACC2000001,Expense,393.845
1670,2020,Mar,CC102,ACC2000002,Expense,309.817
1671,2020,Mar,CC102,ACC2000003,Expense,341.63
1672,2020,Mar,CC102,ACC2000005,Expense,413.133
1673,2020,Mar,CC102,ACC3000000,Asset,-351.877
1675,2020,Mar,CC102,ACC3000002,Asset,378.437
1676,2020,Mar,CC102,ACC4000001,Liability,-800.0
1677,2020,Mar,CC200,ACC1000000,Revenue,956.909
1678,2020,Mar,CC200,ACC1000001,Revenue,231.308
1679,2020,Mar,CC200,ACC1000002,Revenue,1224.269
1680,2020,Mar,CC200,ACC1000004,Revenue,120.259
1681,2020,Mar,CC200,ACC2000000,Expense,528.188
1682,2020,Mar,CC200,ACC2000001,Expense,598.48
1683,2020,Mar,CC200,ACC2000002,Expense,590.655
1684,2020,Mar,CC200,ACC2000003,Expense,728.713
1685,2020,Mar,CC200,ACC2000005,Expense,453.18
1686,2020,Mar,CC200,ACC3000000,Asset,-69.383
1688,2020,Mar,CC200,ACC3000002,Asset,224.656
1689,2020,Mar,CC200,ACC4000001,Liability,802.0
1690,2020,Mar,CC201,ACC1000000,Revenue,635.87
1691,2020,Mar,CC201,ACC1000001,Revenue,546.247
1692,2020,Mar,CC201,ACC1000002,Revenue,1172.837
1693,2020,Mar,CC201,ACC1000004,Revenue,521.722
1694,2020,Mar,CC201,ACC2000000,Expense,238.885
1695,2020,Mar,CC201,ACC2000001,Expense,794.493
1696,2020,Mar,CC201,ACC2000002,Expense,412.694
1697,2020,Mar,CC201,ACC2000003,Expense,606.349
1698,2020,Mar,CC201,ACC2000005,Expense,205.588
1699,2020,Mar,CC201,ACC3000000,Asset,-796.15
1701,2020,Mar,CC201,ACC3000002,Asset,1140.245
1702,2020,Mar,CC201,ACC4000001,Liability,-202.0
1703,2020,Mar,CC202,ACC1000000,Revenue,742.242
1704,2020,Mar,CC202,ACC1000001,Revenue,554.101
1705,2020,Mar,CC202,ACC1000002,Revenue,528.82
1706,2020,Mar,CC202,ACC1000004,Revenue,896.357
1707,2020,Mar,CC202,ACC2000000,Expense,478.123
1708,2020,Mar,CC202,ACC2000001,Expense,282.405
1709,2020,Mar,CC202,ACC2000002,Expense,384.793
1710,2020,Mar,CC202,ACC2000003,Expense,233.103
1711,2020,Mar,CC202,ACC2000005,Expense,403.711
1712,2020,Mar,CC202,ACC3000000,Asset,-461.356
1714,2020,Mar,CC202,ACC3000002,Asset,846.873
1715,2020,Mar,CC202,ACC4000001,Liability,-800.0
1716,2020,Mar,CC300,ACC1000000,Revenue,401.322
1717,2020,Mar,CC300,ACC1000001,Revenue,495.245
1718,2020,Mar,CC300,ACC1000002,Revenue,1116.298
1719,2020,Mar,CC300,ACC1000004,Revenue,617.447
1720,2020,Mar,CC300,ACC2000000,Expense,280.302
1721,2020,Mar,CC300,ACC2000001,Expense,630.122
1722,2020,Mar,CC300,ACC2000002,Expense,493.141
1723,2020,Mar,CC300,ACC2000003,Expense,552.385
1724,2020,Mar,CC300,ACC2000005,Expense,244.247
1725,2020,Mar,CC300,ACC3000000,Asset,568.254
1727,2020,Mar,CC300,ACC3000002,Asset,741.815
1728,2020,Mar,CC300,ACC4000001,Liability,1002.0
1729,2020,Mar,CC301,ACC1000000,Revenue,740.44
1730,2020,Mar,CC301,ACC1000001,Revenue,646.21
1731,2020,Mar,CC301,ACC1000002,Revenue,698.974
1732,2020,Mar,CC301,ACC1000004,Revenue,151.341
1733,2020,Mar,CC301,ACC2000000,Expense,428.471
1734,2020,Mar,CC301,ACC2000001,Expense,352.036
1735,2020,Mar,CC301,ACC2000002,Expense,215.912
1736,2020,Mar,CC301,ACC2000003,Expense,199.484
1737,2020,Mar,CC301,ACC2000005,Expense,434.346
1738,2020,Mar,CC301,ACC3000000,Asset,-410.427
1740,2020,Mar,CC301,ACC3000002,Asset,616.46
1741,2020,Mar,CC301,ACC4000001,Liability,-800.0
1742,2020,Mar,CC302,ACC1000000,Revenue,958.978
1743,2020,Mar,CC302,ACC1000001,Revenue,145.774
1744,2020,Mar,CC302,ACC1000002,Revenue,1023.568
1745,2020,Mar,CC302,ACC1000004,Revenue,175.502
1746,2020,Mar,CC302,ACC2000000,Expense,767.085
1747,2020,Mar,CC302,ACC2000001,Expense,694.11
1748,2020,Mar,CC302,ACC2000002,Expense,471.927
1749,2020,Mar,CC302,ACC2000003,Expense,581.415
1750,2020,Mar,CC302,ACC2000005,Expense,763.522
1751,2020,Mar,CC302,ACC3000000,Asset,-215.822
1753,2020,Mar,CC302,ACC3000002,Asset,664.096
1754,2020,Mar,CC302,ACC4000001,Liability,602.0
1755,2020,Apr,CC100,ACC1000000,Revenue,1089.683
1756,2020,Apr,CC100,ACC1000001,Revenue,472.462
1757,2020,Apr,CC100,ACC1000002,Revenue,785.789
1758,2020,Apr,CC100,ACC1000004,Revenue,536.412
1759,2020,Apr,CC100,ACC2000000,Expense,490.085
1760,2020,Apr,CC100,ACC2000001,Expense,659.312
1761,2020,Apr,CC100,ACC2000002,Expense,385.667
1762,2020,Apr,CC100,ACC2000003,Expense,394.908
1763,2020,Apr,CC100,ACC2000005,Expense,473.813
1764,2020,Apr,CC100,ACC3000000,Asset,910.036
1766,2020,Apr,CC100,ACC3000002,Asset,535.261
1767,2020,Apr,CC100,ACC4000001,Liability,404.0
1768,2020,Apr,CC101,ACC1000000,Revenue,680.649
1769,2020,Apr,CC101,ACC1000001,Revenue,304.156
1770,2020,Apr,CC101,ACC1000002,Revenue,117.567
1771,2020,Apr,CC101,ACC1000004,Revenue,278.516
1772,2020,Apr,CC101,ACC2000000,Expense,422.993
1773,2020,Apr,CC101,ACC2000001,Expense,428.54
1774,2020,Apr,CC101,ACC2000002,Expense,91.572
1775,2020,Apr,CC101,ACC2000003,Expense,295.347
1776,2020,Apr,CC101,ACC2000005,Expense,338.65
1777,2020,Apr,CC101,ACC3000000,Asset,-724.167
1779,2020,Apr,CC101,ACC3000002,Asset,150.601
1780,2020,Apr,CC101,ACC4000001,Liability,-996.0
1781,2020,Apr,CC102,ACC1000000,Revenue,1062.007
1782,2020,Apr,CC102,ACC1000001,Revenue,79.902
1783,2020,Apr,CC102,ACC1000002,Revenue,1273.099
1784,2020,Apr,CC102,ACC1000004,Revenue,341.09
1785,2020,Apr,CC102,ACC2000000,Expense,578.753
1786,2020,Apr,CC102,ACC2000001,Expense,724.868
1787,2020,Apr,CC102,ACC2000002,Expense,469.11
1788,2020,Apr,CC102,ACC2000003,Expense,558.68
1789,2020,Apr,CC102,ACC2000005,Expense,654.468
1790,2020,Apr,CC102,ACC3000000,Asset,-105.465
1792,2020,Apr,CC102,ACC3000002,Asset,394.702
1793,2020,Apr,CC102,ACC4000001,Liability,1004.0
1794,2020,Apr,CC200,ACC1000000,Revenue,1160.868
1795,2020,Apr,CC200,ACC1000001,Revenue,467.845
1796,2020,Apr,CC200,ACC1000002,Revenue,1037.223
1797,2020,Apr,CC200,ACC1000004,Revenue,889.92
1798,2020,Apr,CC200,ACC2000000,Expense,806.188
1799,2020,Apr,CC200,ACC2000001,Expense,694.287
1800,2020,Apr,CC200,ACC2000002,Expense,467.928
1801,2020,Apr,CC200,ACC2000003,Expense,588.659
1802,2020,Apr,CC200,ACC2000005,Expense,697.414
1803,2020,Apr,CC200,ACC3000000,Asset,765.95
1805,2020,Apr,CC200,ACC3000002,Asset,289.789
1806,2020,Apr,CC200,ACC4000001,Liability,596.0
1807,2020,Apr,CC201,ACC1000000,Revenue,522.711
1808,2020,Apr,CC201,ACC1000001,Revenue,407.525
1809,2020,Apr,CC201,ACC1000002,Revenue,721.23
1810,2020,Apr,CC201,ACC1000004,Revenue,679.095
1811,2020,Apr,CC201,ACC2000000,Expense,294.11
1812,2020,Apr,CC201,ACC2000001,Expense,307.665
1813,2020,Apr,CC201,ACC2000002,Expense,211.403
1814,2020,Apr,CC201,ACC2000003,Expense,351.11
1815,2020,Apr,CC201,ACC2000005,Expense,300.144
1816,2020,Apr,CC201,ACC3000000,Asset,-508.677
1818,2020,Apr,CC201,ACC3000002,Asset,658.329
1819,2020,Apr,CC201,ACC4000001,Liability,-802.0
1820,2020,Apr,CC202,ACC1000000,Revenue,641.86
1821,2020,Apr,CC202,ACC1000001,Revenue,541.909
1822,2020,Apr,CC202,ACC1000002,Revenue,1049.148
1823,2020,Apr,CC202,ACC1000004,Revenue,645.06
1824,2020,Apr,CC202,ACC2000000,Expense,299.798
1825,2020,Apr,CC202,ACC2000001,Expense,581.466
1826,2020,Apr,CC202,ACC2000002,Expense,453.483
1827,2020,Apr,CC202,ACC2000003,Expense,484.214
1828,2020,Apr,CC202,ACC2000005,Expense,176.574
1829,2020,Apr,CC202,ACC3000000,Asset,-810.045
1831,2020,Apr,CC202,ACC3000002,Asset,135.166
1832,2020,Apr,CC202,ACC4000001,Liability,-1000.0
1833,2020,Apr,CC300,ACC1000000,Revenue,449.034
1834,2020,Apr,CC300,ACC1000001,Revenue,722.696
1835,2020,Apr,CC300,ACC1000002,Revenue,1047.057
1836,2020,Apr,CC300,ACC1000004,Revenue,917.988
1837,2020,Apr,CC300,ACC2000000,Expense,295.422
1838,2020,Apr,CC300,ACC2000001,Expense,708.393
1839,2020,Apr,CC300,ACC2000002,Expense,463.778
1840,2020,Apr,CC300,ACC2000003,Expense,515.775
1841,2020,Apr,CC300,ACC2000005,Expense,276.088
1842,2020,Apr,CC300,ACC3000000,Asset,-571.173
1844,2020,Apr,CC300,ACC3000002,Asset,1307.05
1845,2020,Apr,CC300,ACC4000001,Liability,-800.0
1846,2020,Apr,CC301,ACC1000000,Revenue,906.008
1847,2020,Apr,CC301,ACC1000001,Revenue,518.636
1848,2020,Apr,CC301,ACC1000002,Revenue,920.986
1849,2020,Apr,CC301,ACC1000004,Revenue,811.219
1850,2020,Apr,CC301,ACC2000000,Expense,482.286
1851,2020,Apr,CC301,ACC2000001,Expense,382.531
1852,2020,Apr,CC301,ACC2000002,Expense,270.721
1853,2020,Apr,CC301,ACC2000003,Expense,355.669
1854,2020,Apr,CC301,ACC2000005,Expense,423.849
1855,2020,Apr,CC301,ACC3000000,Asset,-217.11
1857,2020,Apr,CC301,ACC3000002,Asset,588.997
1858,2020,Apr,CC301,ACC4000001,Liability,-600.0
1859,2020,Apr,CC302,ACC1000000,Revenue,157.932
1860,2020,Apr,CC302,ACC1000001,Revenue,557.914
1861,2020,Apr,CC302,ACC1000002,Revenue,902.691
1862,2020,Apr,CC302,ACC1000004,Revenue,1061.815
1863,2020,Apr,CC302,ACC2000000,Expense,76.584
1864,2020,Apr,CC302,ACC2000001,Expense,492.93
1865,2020,Apr,CC302,ACC2000002,Expense,328.378
1866,2020,Apr,CC302,ACC2000003,Expense,417.258
1867,2020,Apr,CC302,ACC2000005,Expense,84.86
1868,2020,Apr,CC302,ACC3000000,Asset,-403.355
1870,2020,Apr,CC302,ACC3000002,Asset,556.551
1871,2020,Apr,CC302,ACC4000001,Liability,-1000.0
1872,2020,May,CC100,ACC1000000,Revenue,176.281
1873,2020,May,CC100,ACC1000001,Revenue,587.984
1874,2020,May,CC100,ACC1000002,Revenue,870.707
1875,2020,May,CC100,ACC1000004,Revenue,117.712
1876,2020,May,CC100,ACC2000000,Expense,108.733
1877,2020,May,CC100,ACC2000001,Expense,712.656
1878,2020,May,CC100,ACC2000002,Expense,473.167
1879,2020,May,CC100,ACC2000003,Expense,530.43
1880,2020,May,CC100,ACC2000005,Expense,210.422
1881,2020,May,CC100,ACC3000000,Asset,756.308
1883,2020,May,CC100,ACC3000002,Asset,687.141
1884,2020,May,CC100,ACC4000001,Liability,598.0
1885,2020,May,CC101,ACC1000000,Revenue,986.355
1886,2020,May,CC101,ACC1000001,Revenue,592.29
1887,2020,May,CC101,ACC1000002,Revenue,309.041
1888,2020,May,CC101,ACC1000004,Revenue,768.929
1889,2020,May,CC101,ACC2000000,Expense,616.144
1890,2020,May,CC101,ACC2000001,Expense,292.298
1891,2020,May,CC101,ACC2000002,Expense,160.694
1892,2020,May,CC101,ACC2000003,Expense,142.895
1893,2020,May,CC101,ACC2000005,Expense,510.465
1894,2020,May,CC101,ACC3000000,Asset,-323.429
1896,2020,May,CC101,ACC3000002,Asset,814.516
1897,2020,May,CC101,ACC4000001,Liability,-1002.0
1898,2020,May,CC102,ACC1000000,Revenue,1010.394
1899,2020,May,CC102,ACC1000001,Revenue,662.819
1900,2020,May,CC102,ACC1000002,Revenue,1098.708
1901,2020,May,CC102,ACC1000004,Revenue,344.169
1902,2020,May,CC102,ACC2000000,Expense,665.767
1903,2020,May,CC102,ACC2000001,Expense,702.558
1904,2020,May,CC102,ACC2000002,Expense,473.39
1905,2020,May,CC102,ACC2000003,Expense,580.666
1906,2020,May,CC102,ACC2000005,Expense,612.56
1907,2020,May,CC102,ACC3000000,Asset,536.881
1909,2020,May,CC102,ACC3000002,Asset,1070.489
1910,2020,May,CC102,ACC4000001,Liability,1006.0
1911,2020,May,CC200,ACC1000000,Revenue,865.668
1912,2020,May,CC200,ACC1000001,Revenue,504.724
1913,2020,May,CC200,ACC1000002,Revenue,816.572
1914,2020,May,CC200,ACC1000004,Revenue,333.556
1915,2020,May,CC200,ACC2000000,Expense,473.249
1916,2020,May,CC200,ACC2000001,Expense,450.718
1917,2020,May,CC200,ACC2000002,Expense,298.91
1918,2020,May,CC200,ACC2000003,Expense,354.113
1919,2020,May,CC200,ACC2000005,Expense,434.612
1920,2020,May,CC200,ACC3000000,Asset,798.796
1922,2020,May,CC200,ACC3000002,Asset,621.284
1923,2020,May,CC200,ACC4000001,Liability,1000.0
1924,2020,May,CC201,ACC1000000,Revenue,343.694
1925,2020,May,CC201,ACC1000001,Revenue,63.183
1926,2020,May,CC201,ACC1000002,Revenue,721.61
1927,2020,May,CC201,ACC1000004,Revenue,308.734
1928,2020,May,CC201,ACC2000000,Expense,94.159
1929,2020,May,CC201,ACC2000001,Expense,284.279
1930,2020,May,CC201,ACC2000002,Expense,255.117
1931,2020,May,CC201,ACC2000003,Expense,267.932
1932,2020,May,CC201,ACC2000005,Expense,113.882
1933,2020,May,CC201,ACC3000000,Asset,-624.107
1935,2020,May,CC201,ACC3000002,Asset,427.464
1936,2020,May,CC201,ACC4000001,Liability,-598.0
1937,2020,May,CC202,ACC1000000,Revenue,731.119
1938,2020,May,CC202,ACC1000001,Revenue,359.506
1939,2020,May,CC202,ACC1000002,Revenue,1000.218
1940,2020,May,CC202,ACC1000004,Revenue,858.426
1941,2020,May,CC202,ACC2000000,Expense,485.71
1942,2020,May,CC202,ACC2000001,Expense,783.055
1943,2020,May,CC202,ACC2000002,Expense,536.56
1944,2020,May,CC202,ACC2000003,Expense,670.325
1945,2020,May,CC202,ACC2000005,Expense,511.378
1946,2020,May,CC202,ACC3000000,Asset,471.054
1948,2020,May,CC202,ACC3000002,Asset,300.879
1949,2020,May,CC202,ACC4000001,Liability,400.0
1950,2020,May,CC300,ACC1000000,Revenue,297.756
1951,2020,May,CC300,ACC1000001,Revenue,660.081
1952,2020,May,CC300,ACC1000002,Revenue,477.476
1953,2020,May,CC300,ACC1000004,Revenue,282.234
1954,2020,May,CC300,ACC2000000,Expense,131.518
1955,2020,May,CC300,ACC2000001,Expense,424.009
1956,2020,May,CC300,ACC2000002,Expense,257.317
1957,2020,May,CC300,ACC2000003,Expense,168.481
1958,2020,May,CC300,ACC2000005,Expense,119.8
1959,2020,May,CC300,ACC3000000,Asset,-205.991
1961,2020,May,CC300,ACC3000002,Asset,280.509
1962,2020,May,CC300,ACC4000001,Liability,-808.0
1963,2020,May,CC301,ACC1000000,Revenue,1015.67
1964,2020,May,CC301,ACC1000001,Revenue,382.75
1965,2020,May,CC301,ACC1000002,Revenue,1204.45
1966,2020,May,CC301,ACC1000004,Revenue,535.729
1967,2020,May,CC301,ACC2000000,Expense,670.023
1968,2020,May,CC301,ACC2000001,Expense,829.825
1969,2020,May,CC301,ACC2000002,Expense,441.809
1970,2020,May,CC301,ACC2000003,Expense,563.783
1971,2020,May,CC301,ACC2000005,Expense,642.138
1972,2020,May,CC301,ACC3000000,Asset,464.494
1974,2020,May,CC301,ACC3000002,Asset,460.455
1975,2020,May,CC301,ACC4000001,Liability,800.0
1976,2020,May,CC302,ACC1000000,Revenue,902.458
1977,2020,May,CC302,ACC1000001,Revenue,694.813
1978,2020,May,CC302,ACC1000002,Revenue,849.243
1979,2020,May,CC302,ACC1000004,Revenue,577.522
1980,2020,May,CC302,ACC2000000,Expense,604.506
1981,2020,May,CC302,ACC2000001,Expense,715.994
1982,2020,May,CC302,ACC2000002,Expense,478.38
1983,2020,May,CC302,ACC2000003,Expense,606.799
1984,2020,May,CC302,ACC2000005,Expense,574.395
1985,2020,May,CC302,ACC3000000,Asset,-879.166
1987,2020,May,CC302,ACC3000002,Asset,19.79
1988,2020,May,CC302,ACC4000001,Liability,-1000.0
1989,2020,Jun,CC100,ACC1000000,Revenue,361.425
1990,2020,Jun,CC100,ACC1000001,Revenue,586.723
1991,2020,Jun,CC100,ACC1000002,Revenue,1042.536
1992,2020,Jun,CC100,ACC1000004,Revenue,872.49
1993,2020,Jun,CC100,ACC2000000,Expense,267.229
1994,2020,Jun,CC100,ACC2000001,Expense,841.806
1995,2020,Jun,CC100,ACC2000002,Expense,491.813
1996,2020,Jun,CC100,ACC2000003,Expense,631.478
1997,2020,Jun,CC100,ACC2000005,Expense,314.312
1998,2020,Jun,CC100,ACC3000000,Asset,-963.96
2000,2020,Jun,CC100,ACC3000002,Asset,462.622
2001,2020,Jun,CC100,ACC4000001,Liability,-1000.0
2002,2020,Jun,CC101,ACC1000000,Revenue,216.697
2003,2020,Jun,CC101,ACC1000001,Revenue,494.291
2004,2020,Jun,CC101,ACC1000002,Revenue,524.317
2005,2020,Jun,CC101,ACC1000004,Revenue,376.33
2006,2020,Jun,CC101,ACC2000000,Expense,112.216
2007,2020,Jun,CC101,ACC2000001,Expense,311.463
2008,2020,Jun,CC101,ACC2000002,Expense,284.106
2009,2020,Jun,CC101,ACC2000003,Expense,218.95
2010,2020,Jun,CC101,ACC2000005,Expense,134.301
2011,2020,Jun,CC101,ACC3000000,Asset,-852.984
2013,2020,Jun,CC101,ACC3000002,Asset,99.816
2014,2020,Jun,CC101,ACC4000001,Liability,-998.0
2015,2020,Jun,CC102,ACC1000000,Revenue,938.372
2016,2020,Jun,CC102,ACC1000001,Revenue,1081.705
2017,2020,Jun,CC102,ACC1000002,Revenue,520.711
2018,2020,Jun,CC102,ACC1000004,Revenue,236.993
2019,2020,Jun,CC102,ACC2000000,Expense,580.181
2020,2020,Jun,CC102,ACC2000001,Expense,291.381
2021,2020,Jun,CC102,ACC2000002,Expense,214.829
2022,2020,Jun,CC102,ACC2000003,Expense,297.431
2023,2020,Jun,CC102,ACC2000005,Expense,686.16
2024,2020,Jun,CC102,ACC3000000,Asset,-722.115
2026,2020,Jun,CC102,ACC3000002,Asset,702.509
2027,2020,Jun,CC102,ACC4000001,Liability,-1000.0
2028,2020,Jun,CC200,ACC1000000,Revenue,889.853
2029,2020,Jun,CC200,ACC1000001,Revenue,1308.82
2030,2020,Jun,CC200,ACC1000002,Revenue,1314.191
2031,2020,Jun,CC200,ACC1000004,Revenue,983.513
2032,2020,Jun,CC200,ACC2000000,Expense,743.253
2033,2020,Jun,CC200,ACC2000001,Expense,785.974
2034,2020,Jun,CC200,ACC2000002,Expense,565.282
2035,2020,Jun,CC200,ACC2000003,Expense,687.873
2036,2020,Jun,CC200,ACC2000005,Expense,671.105
2037,2020,Jun,CC200,ACC3000000,Asset,-422.194
2039,2020,Jun,CC200,ACC3000002,Asset,637.088
2040,2020,Jun,CC200,ACC4000001,Liability,-800.0
2041,2020,Jun,CC201,ACC1000000,Revenue,1212.885
2042,2020,Jun,CC201,ACC1000001,Revenue,868.041
2043,2020,Jun,CC201,ACC1000002,Revenue,1271.352
2044,2020,Jun,CC201,ACC1000004,Revenue,687.927
2045,2020,Jun,CC201,ACC2000000,Expense,780.436
2046,2020,Jun,CC201,ACC2000001,Expense,755.991
2047,2020,Jun,CC201,ACC2000002,Expense,481.554
2048,2020,Jun,CC201,ACC2000003,Expense,697.046
2049,2020,Jun,CC201,ACC2000005,Expense,726.607
2050,2020,Jun,CC201,ACC3000000,Asset,-806.761
2052,2020,Jun,CC201,ACC3000002,Asset,1042.035
2053,2020,Jun,CC201,ACC4000001,Liability,-1000.0
2054,2020,Jun,CC202,ACC1000000,Revenue,789.47
2055,2020,Jun,CC202,ACC1000001,Revenue,998.773
2056,2020,Jun,CC202,ACC1000002,Revenue,802.349
2057,2020,Jun,CC202,ACC1000004,Revenue,392.28
2058,2020,Jun,CC202,ACC2000000,Expense,555.955
2059,2020,Jun,CC202,ACC2000001,Expense,587.286
2060,2020,Jun,CC202,ACC2000002,Expense,459.61
2061,2020,Jun,CC202,ACC2000003,Expense,559.286
2062,2020,Jun,CC202,ACC2000005,Expense,475.187
2063,2020,Jun,CC202,ACC3000000,Asset,-808.189
2065,2020,Jun,CC202,ACC3000002,Asset,247.681
2066,2020,Jun,CC202,ACC4000001,Liability,-1000.0
2067,2020,Jun,CC300,ACC1000000,Revenue,80.041
2068,2020,Jun,CC300,ACC1000001,Revenue,783.446
2069,2020,Jun,CC300,ACC1000002,Revenue,799.22
2070,2020,Jun,CC300,ACC1000004,Revenue,324.668
2071,2020,Jun,CC300,ACC2000000,Expense,73.862
2072,2020,Jun,CC300,ACC2000001,Expense,661.197
